25	25	65
1	1	1.000000
2	2	1.000000
3	3	1.000000
4	4	1.000000
5	5	1.000000
6	6	1.000000
7	7	2.666667
8	7	-0.333333
12	7	-0.333333
13	7	-0.333333
7	8	-0.333333
8	8	2.666667
9	8	-0.333333
12	8	-0.333333
13	8	-0.333333
14	8	-0.333333
8	9	-0.333333
9	9	2.666667
13	9	-0.333333
14	9	-0.333333
10	10	1.000000
11	11	1.000000
7	12	-0.333333
8	12	-0.333333
12	12	2.666667
13	12	-0.333333
17	12	-0.333333
18	12	-0.333333
7	13	-0.333333
8	13	-0.333333
9	13	-0.333333
12	13	-0.333333
13	13	2.666667
14	13	-0.333333
17	13	-0.333333
18	13	-0.333333
19	13	-0.333333
8	14	-0.333333
9	14	-0.333333
13	14	-0.333333
14	14	2.666667
18	14	-0.333333
19	14	-0.333333
15	15	1.000000
16	16	1.000000
12	17	-0.333333
13	17	-0.333333
17	17	2.666667
18	17	-0.333333
12	18	-0.333333
13	18	-0.333333
14	18	-0.333333
17	18	-0.333333
18	18	2.666667
19	18	-0.333333
13	19	-0.333333
14	19	-0.333333
18	19	-0.333333
19	19	2.666667
20	20	1.000000
21	21	1.000000
22	22	1.000000
23	23	1.000000
24	24	1.000000
25	25	1.000000
